image_file,correct_answer,thisN,thisTrialN,thisRepN,us_state_response.text,us_state_response_2.text,us_state_response_3.text,country_response.text,okay_states_trials.thisRepN,okay_states_trials.thisTrialN,okay_states_trials.thisN,okay_states_trials.thisIndex,wider_states_trials.thisRepN,wider_states_trials.thisTrialN,wider_states_trials.thisN,wider_states_trials.thisIndex,taller_states_trials.thisRepN,taller_states_trials.thisTrialN,taller_states_trials.thisN,taller_states_trials.thisIndex,okay_country_trials.thisRepN,okay_country_trials.thisTrialN,okay_country_trials.thisN,okay_country_trials.thisIndex,thisRow.t,notes,instructions_states_task.started,task_instructions.started,instruction_resp.started,instructions_states_task.stopped,instruction_resp.keys,instruction_resp.rt,instruction_resp.duration,States_Naming_Task.started,stimuli_prompt.started,okay_state_pics.started,us_state_response.started,States_Naming_Task.stopped,okay_states_trials.us_state_response.text,stimuli_prompt.stopped,okay_state_pics.stopped,us_state_response.stopped,States_Naming_Task_2.started,stimuli_prompt_2.started,wider_state_pics.started,us_state_response_2.started,States_Naming_Task_2.stopped,wider_states_trials.us_state_response_2.text,stimuli_prompt_2.stopped,wider_state_pics.stopped,us_state_response_2.stopped,States_Naming_Task_3.started,stimuli_prompt_3.started,taller_state_pics.started,us_state_response_3.started,States_Naming_Task_3.stopped,taller_states_trials.us_state_response_3.text,stimuli_prompt_3.stopped,taller_state_pics.stopped,us_state_response_3.stopped,instructions_countries_task.started,task_instructions_2.started,instructions_resp_2.started,instructions_countries_task.stopped,instructions_resp_2.keys,instructions_resp_2.rt,instructions_resp_2.duration,Country_Naming_Task.started,stimuli_prompt_4.started,country_response.started,okay_country_pics.started,stimuli_prompt_4.stopped,country_response.stopped,okay_country_pics.stopped,Country_Naming_Task.stopped,okay_country_trials.country_response.text,Country_Naming_Task_2.started,text_2.started,tall_country_trials.started,textbox.started,Country_Naming_Task_2.stopped,textbox.text,Finish_Screen.started,text.started,Finish_Screen.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
states/Ohio-Outline-Map.jpg,Ohio,9,9,0,,,,,0,9,9,23,,,,,,,,,,,,,69.55836920000002,,,,,,,,,69.49390370000037,69.93324869999924,69.93324869999924,69.93324869999924,76.9247630999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/North-Dakota-Outline-Map.jpg,North Dakota,10,10,0,,,,,0,10,10,22,,,,,,,,,,,,,77.03912860000128,,,,,,,,,77.00947169999563,77.434889199998,77.434889199998,77.434889199998,84.42877269999735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Vermont-Outline-Map.jpg,Vermont,11,11,0,,,,,0,11,11,30,,,,,,,,,,,,,84.49915889999829,,,,,,,,,84.47617889999674,84.93803209999896,84.93803209999896,84.93803209999896,91.93951540000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Colorado-Outline-Map.jpg,Colorado,12,12,0,,,,,0,12,12,3,,,,,,,,,,,,,92.02889570000116,,,,,,,,,91.9988613999958,92.44157360000099,92.44157360000099,92.44157360000099,99.43904069999553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/New-Mexico-Outline-Map.jpg,New Mexico,13,13,0,,,,,0,13,13,20,,,,,,,,,,,,,99.55890469999576,,,,,,,,,99.50504540000111,99.93056290000095,99.93056290000095,99.93056290000095,106.9328342000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Minnesota-Outline-Map.jpg,Minnesota,14,14,0,,,,,0,14,14,16,,,,,,,,,,,,,107.05339639999875,,,,,,,,,106.99242049999884,107.44099409999762,107.44099409999762,107.44099409999762,114.4387585000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/South-Carolina-Outline-Map.jpg,South Carolina,15,15,0,,,,,0,15,15,27,,,,,,,,,,,,,114.5337900999948,,,,,,,,,114.50543140000082,114.93975349999528,114.93975349999528,114.93975349999528,121.92624989999604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Wyoming-Outline-Map.jpg,Wyoming,16,16,0,,,,,0,16,16,34,,,,,,,,,,,,,122.00999939999747,,,,,,,,,121.98355140000058,122.43438559999777,122.43438559999777,122.43438559999777,129.4325100999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Florida-Outline-Map.jpg,Florida,17,17,0,,,,,0,17,17,6,,,,,,,,,,,,,129.52447979999852,,,,,,,,,129.49330519999785,129.94747749999806,129.94747749999806,129.94747749999806,136.93867799999862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Iowa-Outline-Map.jpg,Iowa,18,18,0,,,,,0,18,18,10,,,,,,,,,,,,,137.03905629999645,,,,,,,,,137.00762329999998,137.44108979999874,137.44108979999874,137.44108979999874,144.439587199995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Louisiana-Outline-Map.jpg,Louisiana,19,19,0,,,,,0,19,19,12,,,,,,,,,,,,,144.5751001999961,,,,,,,,,144.53847410000162,144.9333891999995,144.9333891999995,144.9333891999995,151.9244047999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Wisconsin-Outline-Map.jpg,Wisconsin,20,20,0,,,,,0,20,20,33,,,,,,,,,,,,,152.03059349999967,,,,,,,,,151.98708729999635,152.43005360000097,152.43005360000097,152.43005360000097,159.42407300000195,,159.4542736000003,159.4542736000003,159.4542736000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Arizona-Outline-Map.jpg,Arizona,21,21,0,,,,,0,21,21,0,,,,,,,,,,,,,159.4542736000003,,,,,,,,,159.44203320000088,159.93515739999566,159.93515739999566,159.93515739999566,166.92565869999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Texas-Outline-Map.jpg,Texas,22,22,0,,,,,0,22,22,28,,,,,,,,,,,,,167.0313640999957,,,,,,,,,166.9983121999976,167.4289592999994,167.4289592999994,167.4289592999994,174.41986840000027,,174.49657129999832,174.49657129999832,174.49657129999832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Washington-Outline-Map.jpg,Washington,23,23,0,,,,,0,23,23,31,,,,,,,,,,,,,174.49657129999832,,,,,,,,,174.46928689999913,174.9324822999988,174.9324822999988,174.9324822999988,181.92298329999903,,182.00349930000084,182.00349930000084,182.00349930000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Massachusetts-Outline-Map.jpg,Massachusetts,24,24,0,,,,,0,24,24,14,,,,,,,,,,,,,182.00349930000084,,,,,,,,,181.97779699999955,182.43850949999614,182.43850949999614,182.43850949999614,189.43965549999848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Rhode-Island-Outline-Map.jpg,Rhode Island,25,25,0,,,,,0,25,25,26,,,,,,,,,,,,,189.5133246999976,,,,,,,,,189.4881960999992,189.94731740000134,189.94731740000134,189.94731740000134,196.94430419999844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Arkansas-Outline-Map.jpg,Arkansas,26,26,0,,,,,0,26,26,1,,,,,,,,,,,,,197.03321819999837,,,,,,,,,197.00225069999578,197.44303479999508,197.44303479999508,197.44303479999508,204.42797920000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Idaho-Outline-Map.jpg,Idaho,27,27,0,,,,,0,27,27,8,,,,,,,,,,,,,204.5021529000005,,,,,,,,,204.47593870000128,204.93289430000004,204.93289430000004,204.93289430000004,211.9183875000017,,211.99056819999532,211.99056819999532,211.99056819999532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Maine-Outline-Map.jpg,Maine,28,28,0,,,,,0,28,28,13,,,,,,,,,,,,,211.99056819999532,,,,,,,,,211.96549209999648,212.43857249999564,212.43857249999564,212.43857249999564,219.43739619999542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Montana-Outline-Map.jpg,Montana,29,29,0,,,,,0,29,29,18,,,,,,,,,,,,,219.50276550000126,,,,,,,,,219.47849689999566,219.94741789999534,219.94741789999534,219.94741789999534,226.93025009999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Kansas-Outline-Map.jpg,Kansas,30,30,0,,,,,0,30,30,11,,,,,,,,,,,,,226.9900947999995,,,,,,,,,226.96871570000076,227.43509410000115,227.43509410000115,227.43509410000115,234.43208969999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Utah-Outline-Map.jpg,Utah,31,31,0,,,,,0,31,31,29,,,,,,,,,,,,,234.52137180000136,,,,,,,,,234.49252200000046,234.94500400000106,234.94500400000106,234.94500400000106,241.93679780000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Connecticut-Outline-Map.jpg,Connecticut,32,32,0,,,,,0,32,32,4,,,,,,,,,,,,,242.02128380000067,,,,,,,,,241.99286030000076,242.44306119999965,242.44306119999965,242.44306119999965,249.44443289999617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Pennsylvania-Outline-Map.jpg,Pennsylvania,33,33,0,,,,,0,33,33,25,,,,,,,,,,,,,249.5094687000019,,,,,,,,,249.48721400000068,249.93125429999782,249.93125429999782,249.93125429999782,256.9235636000012,,257.0564555999954,257.0564555999954,257.0564555999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Michigan-Outline-Map.jpg,Michigan,34,34,0,,,,,0,34,34,15,,,,,,,,,,,,,257.0564555999954,,,,,,,,,257.01391650000005,257.43628380000155,257.43628380000155,257.43628380000155,264.43358279999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Maryland-Outline-Map.jpg,Maryland,0,0,0,,,,,,,,,0,0,0,7,,,,,,,,,264.50157500000205,,,,,,,,,,,,,,,,,,264.47979089999717,264.94390819999535,264.94390819999535,264.94390819999535,271.9385853999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Tennessee-Outline-Map.jpg,Tennessee,1,1,0,,,,,,,,,0,1,1,8,,,,,,,,,271.9813559999966,,,,,,,,,,,,,,,,,,271.96427250000124,272.4293156999993,272.4293156999993,272.4293156999993,279.4246392999994,,279.49316389999876,279.49316389999876,279.49316389999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/South-Dakota-Outline-Map.jpg,South Dakota,2,2,0,,,,,,,,,0,2,2,5,,,,,,,,,279.49316389999876,,,,,,,,,,,,,,,,,,279.4695380999983,279.93472140000085,279.93472140000085,279.93472140000085,286.92265079999925,,286.9893454999983,286.9893454999983,286.9893454999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Alaska-Outline-Map.jpg,Alaska,3,3,0,,,,,,,,,0,3,3,0,,,,,,,,,286.9893454999983,,,,,,,,,,,,,,,,,,286.962148300001,287.4275404,287.4275404,287.4275404,294.4256716000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Oklahoma-Outline-Map.jpg,Oklahoma,4,4,0,,,,,,,,,0,4,4,4,,,,,,,,,294.4973958999981,,,,,,,,,,,,,,,,,,294.4881056000013,294.93528069999593,294.93528069999593,294.93528069999593,301.9321806000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Virginia-Outline-Map.jpg,Virginia,5,5,0,,,,,,,,,0,5,5,6,,,,,,,,,302.0065254000001,,,,,,,,,,,,,,,,,,301.98456409999926,302.44076369999675,302.44076369999675,302.44076369999675,309.44051559999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Kentucky-Outline-Map.jpg,Kentucky,6,6,0,,,,,,,,,0,6,6,1,,,,,,,,,309.5197459999981,,,,,,,,,,,,,,,,,,309.4933117999972,309.9297246999995,309.9297246999995,309.9297246999995,316.9147677000001,,316.9773922999957,316.9773922999957,316.9773922999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/North-Carolina-Outline-Map.jpg,North Carolina,7,7,0,,,,,,,,,0,7,7,3,,,,,,,,,316.9773922999957,,,,,,,,,,,,,,,,,,316.9585877999998,317.44659030000184,317.44659030000184,317.44659030000184,324.4390226999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Nebraska-Outline-Map.jpg,Nebraska,8,8,0,,,,,,,,,0,8,8,2,,,,,,,,,324.49302429999807,,,,,,,,,,,,,,,,,,324.4722668999966,324.9412167999981,324.9412167999981,324.9412167999981,331.9410468999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Mississippi-Outline-Map.jpg,Mississippi,0,0,0,,,,,,,,,,,,,0,0,0,5,,,,,332.06913350000104,,,,,,,,,,,,,,,,,,,,,,,,,,,332.02642589999596,332.4371602999963,332.4371602999963,332.4371602999963,339.43743879999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Illinois-Outline-Map.jpg,Illinois,1,1,0,,,,,,,,,,,,,0,1,1,2,,,,,339.5211797000011,,,,,,,,,,,,,,,,,,,,,,,,,,,339.4792671999967,339.9294915999999,339.9294915999999,339.9294915999999,346.9244106999977,,346.996888099995,346.996888099995,346.996888099995,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Alabama-Outline-Map.jpg,Alabama,2,2,0,,,,,,,,,,,,,0,2,2,0,,,,,346.996888099995,,,,,,,,,,,,,,,,,,,,,,,,,,,346.97043439999834,347.4436094999983,347.4436094999983,347.4436094999983,354.42492949999723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Nevada-Outline-Map.jpg,Nevada,3,3,0,,,,,,,,,,,,,0,3,3,3,,,,,354.53670549999515,,,,,,,,,,,,,,,,,,,,,,,,,,,354.4966299000007,354.9414112000013,354.9414112000013,354.9414112000013,361.93285069999547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/New-Hampshire-Outline-Map.jpg,New Hampshire,4,4,0,,,,,,,,,,,,,0,4,4,4,,,,,362.00315099999716,,,,,,,,,,,,,,,,,,,,,,,,,,,361.97823879999487,362.4269028999988,362.4269028999988,362.4269028999988,369.4192924000017,,369.5533199999991,369.5533199999991,369.5533199999991,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
states/Georgia-Outline-Map.jpg,Georgia,5,5,0,,,,,,,,,,,,,0,5,5,1,,,,,369.5533199999991,,,,,,,,,,,,,,,,,,,,,,,,,,,369.49265159999777,369.93683439999586,369.93683439999586,369.93683439999586,376.9270617000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.9271967999957,376.94681429999764,376.94681429999764,383.82219410000107,space,6.860405999999784,None,,,,,,,,,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
south_america/Uruguay-Country-Outline.jpg,Uruguay,0,0,0,,,, ,,,,,,,,,,,,,0,0,0,9,383.9594750999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.9384993999993,384.32515710000007,384.32515710000007,384.32515710000007,391.38724089999596,391.38724089999596,391.38724089999596,391.3100229999982, ,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
